Project,Segment,ClassName,CBO,DIT,ILCOM,LOC,LOD,NOM
HBQL,7,DisableTableStatement,5,3,0,21,1,2
HBQL,7,DescribeMappingStatement,7,3,0,22,1,2
HBQL,7,DateColumn,8,2,0,19,1,1
HBQL,7,DropMappingStatement,7,3,0,18,1,2
HBQL,7,BooleanColumn,9,2,0,15,1,1
HBQL,7,Utils,12,0,2,116,1,11
HBQL,7,DelegateBetweenStmt,17,3,0,45,1,4
HBQL,7,GenericStringPatternStmt,5,2,0,13,1,2
HBQL,7,CreateMappingStatement,14,3,5,81,1,8
HBQL,7,ByteBetweenComparable,7,0,0,34,1,3
HBQL,7,LikeStmt,7,3,1,43,1,3
HBQL,7,FlushTableStatement,5,3,0,24,1,2
HBQL,7,ByteBetweenStmt,11,3,0,69,1,2
HBQL,7,ContainsStmt,7,3,0,28,1,2
HBQL,7,ResultSetImpl,7,0,5,813,1,195
HBQL,7,ShowMappingsStatement,6,2,0,21,1,2
HBQL,7,ByteNullCompare,3,3,0,6,1,0
HBQL,7,BooleanNullCompare,3,3,0,6,1,0
HBQL,7,StringNullCompare,3,3,0,6,1,0
HBQL,7,CreateTableStatement,7,2,1,29,1,2
HBQL,7,ObjectNullCompare,3,3,0,6,1,0
HBQL,7,NumberNullCompare,3,3,0,6,1,0
HBQL,7,StringBetweenComparable,6,0,0,35,1,3
HBQL,7,CreateQueryExecutorPoolStatement,8,2,1,34,1,3
HBQL,7,ExamplesTest,20,1,0,815,1,32
HBQL,7,StringBetweenStmt,11,3,0,72,1,2
HBQL,7,ParseStatement,6,2,1,26,1,3
HBQL,7,DelegateNullCompare,20,3,0,46,1,3
HBQL,7,DateBetweenComparable,7,0,0,35,1,3
HBQL,7,GenericNullCompare,9,2,0,23,1,2
HBQL,7,HelpStatement,32,2,0,50,1,1
HBQL,7,AlterTableAction,2,0,0,4,1,1
HBQL,7,StatementImpl,15,0,2,241,1,49
HBQL,7,DateNullCompare,3,3,0,6,1,0
HBQL,7,LongValue,3,2,0,4,1,1
HBQL,7,DateBetweenStmt,11,3,0,70,1,2
HBQL,7,EnableTableStatement,5,3,0,22,1,2
HBQL,7,GenericValue,6,0,0,36,1,14
HBQL,7,StatementPredicate,10,1,0,40,1,5
HBQL,7,CharValue,3,2,0,4,1,1
HBQL,7,StringValue,5,1,0,4,1,1
HBQL,7,GenericBetweenComparable,0,0,2,21,1,4
HBQL,7,ShortValue,3,2,0,4,1,1
HBQL,7,GenericBetweenStmt,6,2,0,47,1,2
HBQL,7,IntegerValue,3,2,0,4,1,1
HBQL,7,DropIndexForMappingStatement,9,3,1,25,1,3
HBQL,7,NumberValue,5,1,0,4,1,1
HBQL,7,FloatValue,3,2,0,4,1,1
HBQL,7,ByteValue,5,2,0,6,1,1
HBQL,7,SetStatement,5,2,2,33,1,3
HBQL,7,BooleanValue,5,1,0,4,1,1
HBQL,7,HConnectionImpl,32,1,7,521,1,66
HBQL,7,DoubleValue,3,2,0,4,1,1
HBQL,7,DateValue,5,1,0,4,1,1
HBQL,7,TestObject,1,0,1,12,1,1
HBQL,7,ObjectValue,5,1,0,4,1,1
HBQL,7,DoubleLiteral,4,3,0,19,1,2
HBQL,7,AnnotatedAllTypes,6,0,1,247,1,3
HBQL,7,ShortLiteral,3,3,0,10,1,1
HBQL,7,ConnectionImpl,7,0,3,290,1,62
HBQL,7,ExpressionTree,11,1,3,65,1,10
HBQL,7,DefaultKeyword,7,1,0,60,1,14
HBQL,7,ResultScannerExecutor,2,0,0,29,1,3
HBQL,7,InvalidColumnException,1,1,0,6,1,0
HBQL,7,InvalidTypeException,1,1,0,6,1,0
HBQL,7,DelegateStmt,4,2,1,26,1,2
HBQL,7,StringLiteral,3,2,0,14,1,2
HBQL,7,DeleteStatement,19,4,3,209,1,13
HBQL,7,ArgumentListTypeSignature,2,1,0,6,1,0
HBQL,7,InsertAction,2,1,0,25,1,3
HBQL,7,LongLiteral,3,3,0,16,1,1
HBQL,7,ByteLiteral,3,3,0,10,1,1
HBQL,7,IntegerLiteral,3,3,0,14,1,1
HBQL,7,ResultSetMetaDataImpl,1,0,1,104,1,24
HBQL,7,DropTableStatement,5,3,0,16,1,2
HBQL,7,AggregateRecord,12,2,1,48,1,3
HBQL,7,NullLiteral,3,2,0,14,1,2
HBQL,7,FloatLiteral,3,3,0,14,1,1
HBQL,7,DropQueryExecutorPoolStatement,7,2,1,31,1,3
HBQL,7,SplitTableStatement,5,3,0,24,1,2
HBQL,7,Driver,3,0,0,77,1,9
HBQL,7,GenericLiteral,7,1,1,67,1,15
HBQL,7,BooleanLiteral,3,2,0,14,1,1
HBQL,7,ObjectLiteral,4,2,0,14,1,2
HBQL,7,TestClass,0,0,1,18,1,1
HBQL,7,SerializationTest,7,1,0,170,1,1
HBQL,7,ConnectionPool,4,0,1,67,1,9
HBQL,7,BooleanNot,9,2,0,39,1,4
HBQL,7,DateLiteral,3,2,1,28,1,4
HBQL,7,Sets,0,0,0,10,1,2
HBQL,7,ParserSupport,10,0,2,146,1,8
HBQL,7,ExpressionProperty,5,1,1,39,1,6
HBQL,7,VersionInfo,1,0,2,74,0,7
HBQL,7,NumberInStmt,7,3,0,57,1,1
HBQL,7,Maps,0,0,0,9,1,2
HBQL,7,AnnotationAllTypesTest,10,1,1,129,1,6
HBQL,7,HRecordImpl,16,1,4,248,1,31
HBQL,7,StringInComparable,6,0,0,42,1,3
HBQL,7,NamedThreadFactory,0,0,1,15,1,1
HBQL,7,StringInStmt,12,3,0,98,1,2
HBQL,7,ParseException,1,1,0,24,1,2
HBQL,7,ColumnNotAllowedException,1,1,0,6,1,0
HBQL,7,ParserUtil,14,0,1,127,1,9
HBQL,7,Element,0,0,1,32,1,5
HBQL,7,CompletionQueue,3,0,4,120,1,9
HBQL,7,AtomicReferences,0,0,0,6,1,1
HBQL,7,DateInStmt,7,3,0,30,1,1
HBQL,7,PoolableElement,1,0,1,16,1,3
HBQL,7,ArrayBlockingQueues,0,0,0,10,1,2
HBQL,7,GenericInComparable,0,0,1,12,1,2
HBQL,7,NullIterator,0,0,0,14,1,3
HBQL,7,MultipleExpressionContext,22,0,10,260,1,32
HBQL,7,VersionAnnotationAttrib,6,2,0,37,1,2
HBQL,7,Lists,0,0,0,10,1,2
HBQL,7,AttribMapping,2,0,2,19,1,2
HBQL,7,GenericInStmt,10,2,0,68,1,7
HBQL,7,HStatementImpl,18,1,4,175,1,20
HBQL,7,NotValue,4,0,1,27,1,2
HBQL,7,PropertyType,1,0,0,6,1,2
HBQL,7,FunctionTypeSignature,2,1,0,10,1,0
HBQL,7,DelegateInStmt,18,3,0,50,1,5
HBQL,7,TypeSupport,9,0,0,66,1,4
HBQL,7,QueryExecutorPoolImpl,6,1,5,63,1,7
HBQL,7,BooleanInStmt,7,3,0,29,1,1
HBQL,7,BooleanIfThen,8,2,0,12,1,1
HBQL,7,NumberIfThen,8,2,0,12,1,1
HBQL,7,SelectExpressionContext,20,1,2,283,1,31
HBQL,7,ByteIfThen,8,3,0,12,1,1
HBQL,7,TypeSignature,24,0,4,140,1,9
HBQL,7,StringIfThen,8,2,0,12,1,1
HBQL,7,MappingManager,14,0,5,169,1,11
HBQL,7,GetRequest,5,1,0,47,1,2
HBQL,7,ColumnAttrib,12,0,6,369,1,49
HBQL,7,RowRequest,3,0,0,4,1,1
HBQL,7,DelegateIfThen,19,1,0,41,1,3
HBQL,7,SelectTest,16,1,1,586,1,18
HBQL,7,GenericIfThen,8,0,0,23,1,2
HBQL,7,IndexRequest,9,1,3,77,1,5
HBQL,7,DateIfThen,8,2,0,12,1,1
HBQL,7,ResultSetIterator,10,0,3,159,1,17
HBQL,7,ColumnDefinition,7,0,9,170,1,18
HBQL,7,DeleteAction,2,1,0,25,1,3
HBQL,7,SimpleExpressionContext,8,1,0,43,1,7
HBQL,7,ScanRequest,4,1,0,23,1,2
HBQL,7,CurrentAndVersionValue,2,1,2,46,1,6
HBQL,7,FamilyProperty,5,2,0,45,1,2
HBQL,7,BooleanFunction,17,3,0,162,1,2
HBQL,7,LocalThreadPoolExecutor,0,0,1,30,1,4
HBQL,7,LocalCallerRunsPolicy,1,0,0,7,1,1
HBQL,7,DelegateFunction,14,0,1,72,1,9
HBQL,7,CompletionQueueExecutor,10,0,6,163,1,20
HBQL,7,GenericExpression,27,1,7,394,1,33
HBQL,7,ServerFilterTest,17,1,1,378,1,17
HBQL,7,FamilySelectElement,17,1,5,208,1,24
HBQL,7,ColumnValue,1,0,0,6,1,0
HBQL,7,InvalidFunctionException,1,1,0,6,1,0
HBQL,7,AsyncRunnable,1,0,1,8,1,1
HBQL,7,ObjectTests,4,0,0,21,1,2
HBQL,7,NullColumnValueException,0,0,0,6,1,0
HBQL,7,InternalErrorException,1,1,0,10,1,0
HBQL,7,Counter,0,0,1,16,1,3
HBQL,7,LexerRecognitionException,0,0,0,13,1,1
HBQL,7,ResultMissingColumnException,0,0,0,6,1,0
KSAT,7,TableAndViewer,0,0,0,9,1,0
KSAT,7,AnalysesLabelProvider,4,0,0,33,1,2
KSAT,7,AnalysisResultWrapperInstantiationPolicy,2,0,1,10,1,1
KSAT,7,ResultAdapter,2,0,2,30,1,4
KSAT,7,PreferenceInitializer,0,0,0,9,0.5,1
KSAT,7,AnalysisResultWrapper,1,0,0,10,1,0
KSAT,7,DisconnectFromDatabaseHandler,3,0,0,14,1,1
KSAT,7,CreateNewDatabaseHandler,6,0,1,96,1,6
KSAT,7,KeywordsView,4,0,1,143,0.8571428571,6
KSAT,7,ConnectToDatabaseHandler,5,0,0,29,1,1
KSAT,7,SitesView,5,0,2,156,0.8571428571,6
KSAT,7,GoogleRESTSearcher,7,0,3,263,0.8,4
KSAT,7,AnalysisAdapter,2,0,2,30,1,4
KSAT,7,JSONTokener,3,0,1,394,0,14
KSAT,7,TableCellModifier,1,0,1,45,1,3
KSAT,7,KSATWorkbenchWindowAdvisor,1,0,1,38,1,4
KSAT,7,AnalysisReportProject,6,0,0,278,1,5
KSAT,7,KSATApplication,8,0,1,142,0.875,7
KSAT,7,ExportCSVHandler,5,0,1,41,1,1
KSAT,7,DbProperties,0,0,0,17,1,0
KSAT,7,KSATPreferencePage,0,0,1,25,0.6666666667,2
KSAT,7,AnalysisProject,5,0,0,281,1,5
KSAT,7,ResultsView,0,0,1,34,1,2
KSAT,7,RemoveKeywordHandler,6,0,0,34,1,1
KSAT,7,RemoveAnalysisHandler,0,0,0,11,1,1
KSAT,7,LogConsole,0,0,1,14,1,1
KSAT,7,AddKeywordsHandler,7,0,1,42,1,2
KSAT,7,AnalysesContentProvider,7,0,1,90,1,6
KSAT,7,AddSitesHandler,7,0,1,36,1,2
KSAT,7,AnalysisDatabase,5,0,3,112,1,10
KSAT,7,KSATActionBarAdvisor,0,0,1,30,1,2
KSAT,7,AnalysisResult,1,0,4,49,1,9
KSAT,7,KSATInvisibleRootHelper,1,0,0,3,1,0
KSAT,7,KSATInvisibleRoot,2,0,0,17,1,1
KSAT,7,JSONArray,3,0,1,927,0,44
KSAT,7,EditDatabaseHandler,5,0,1,87,1,6
KSAT,7,Analysis,3,0,4,78,1,17
KSAT,7,NewDatabaseDialog,4,0,1,108,1,4
KSAT,7,KeywordExpression,0,0,2,36,1,5
KSAT,7,AddKeywordsDialog,5,0,1,158,1,5
KSAT,7,RunAnalysisHandler,5,0,0,93,1,1
KSAT,7,Site,0,0,1,54,1,7
KSAT,7,CreateNewAnalysisDialog,1,0,0,15,1,0
KSAT,7,KSATWorkbenchAdvisor,4,0,1,29,1,3
KSAT,7,Null,0,0,0,36,0,3
KSAT,7,JSONStringer,1,1,0,50,0,1
KSAT,7,JSONObject,5,0,1,1533,0.0357142857,55
KSAT,7,JSONString,0,0,0,17,0,1
KSAT,7,AddSitesDialog,6,0,1,145,1,5
KSAT,7,AnalysisProjectTablesCreator,0,0,0,311,1,8
KSAT,7,JSONException,0,0,1,25,0.5,1
KSAT,7,AnalysesView,6,0,2,180,0.8571428571,6
KSAT,7,RemoveSiteHandler,6,0,0,25,1,1
KSAT,7,LoggingPreferencePage,0,0,1,18,1,2
KSAT,7,EditDatabaseDialog,5,0,1,63,1,3
KSAT,7,RemoveResultHandler,0,0,0,11,1,1
KSAT,7,AnalysisReport,4,0,3,51,1,11
KSAT,7,KSATRootHelper,1,0,0,3,1,0
KSAT,7,KSATRoot,3,0,3,109,1,14
KSAT,7,GoogleRESTCall,4,0,1,43,1,1
KSAT,7,JSONWriter,2,0,1,294,0,13
KSAT,7,CreateTablesHandler,2,0,0,23,1,1
KSAT,7,DbConnectionTester,1,0,0,16,1,1
KSAT,7,KeywordPageCount,1,0,2,32,1,4
KSAT,7,CreateNewAnalysisHandler,6,0,0,27,1,1
KSAT,7,RemoveDatabaseHandler,0,0,0,11,1,1
KSAT,7,Perspective,4,0,0,13,1,1
KSAT,7,SitePageCount,3,0,1,30,1,5
OLD-SOCKET,8,HttpTcpCommandSocketTest,6,0,1,78,1,3
OLD-SOCKET,8,HttpMessageTest,4,0,2,154,1,6
OLD-SOCKET,8,FppsMessage,1,4,0,28,1,2
OLD-SOCKET,8,FppsUtil,1,1,0,22,1,0
OLD-SOCKET,8,SocketNaoConectado,0,0,0,8,1,0
OLD-SOCKET,8,ClientSocket,5,0,5,228,0.5,15
OLD-SOCKET,8,HttpMessage,1,4,0,28,1,2
OLD-SOCKET,8,RejectFilter,1,1,0,6,1,1
OLD-SOCKET,8,HttpUtil,1,1,0,27,1,0
OLD-SOCKET,8,MockClientSocket,4,3,1,32,1,2
OLD-SOCKET,8,AcceptFilter,1,1,0,6,1,1
OLD-SOCKET,8,SocketTest,13,0,1,227,1,14
OLD-SOCKET,8,Message,1,3,1,62,1,9
OLD-SOCKET,8,FppsTcpCommandSocketTest,7,0,1,67,1,3
OLD-SOCKET,8,SocketAccepter,3,0,1,41,1,2
OLD-SOCKET,8,ServerSocket,5,0,2,192,0.75,7
OLD-SOCKET,8,SimpleMessageTest,2,0,1,53,1,7
OLD-SOCKET,8,ServerPortTest,1,0,1,39,1,5
OLD-SOCKET,8,ServerName,0,0,1,44,1,4
OLD-SOCKET,8,FppsErrorResponse,4,6,1,45,1,4
OLD-SOCKET,8,FppsResponse,2,5,0,7,1,0
OLD-SOCKET,8,ServerPort,0,0,1,40,1,4
OLD-SOCKET,8,HttpResponse,2,5,0,7,1,0
OLD-SOCKET,8,ServerNameTest,1,0,1,42,1,5
OLD-SOCKET,8,FppsRequest,2,5,0,8,1,0
OLD-SOCKET,8,FppsMessageTest,4,0,2,155,1,6
OLD-SOCKET,8,HttpRequestCommand,3,6,0,15,1,1
OLD-SOCKET,8,RequestRunner,6,0,2,60,1,4
OLD-SOCKET,8,RequestToRun,2,0,0,9,1,0
OLD-SOCKET,8,TcpCommandSocket,12,2,2,164,1,10
OLD-SOCKET,8,TcpMessageFilter,0,0,0,3,1,1
OLD-SOCKET,8,EventDisconnected,0,0,0,3,1,0
OLD-SOCKET,8,EventConnected,0,0,0,3,1,0
OLD-SOCKET,8,FppsRequestCommand,3,6,0,16,1,1
OLD-SOCKET,8,Socket,6,1,6,263,0.7857142857,27
OLD-SOCKET,8,Util,0,0,0,3,1,0
OLD-SOCKET,8,InvalidTcpRequestHandler,4,1,0,9,1,1
OLD-SOCKET,8,InvalidTcpRequest,1,7,0,7,1,0
OLD-SOCKET,8,TcpResponseCommand,1,2,0,5,1,2
OLD-SOCKET,8,HttpRequest,1,5,0,7,1,0
OLD-SOCKET,8,MockServerSocket,4,3,1,31,1,2
OLD-SOCKET,8,TcpController,4,0,0,9,1,4
OLD-SOCKET,8,SocketFactory,1,0,0,3,1,1
OLD-SOCKET,8,TcpResponse,1,1,0,2,1,0
OLD-SOCKET,8,TcpRequestCommand,1,2,0,6,1,2
OLD-SOCKET,8,SimpleMessage,1,4,0,26,1,2
OLD-SOCKET,8,TcpMessage,0,0,0,7,1,3
OLD-SOCKET,8,TcpRequest,1,1,0,3,1,0
OLD-SOCKET,8,TcpRequestHandler,3,0,0,4,1,1
AIDA,8,DotDiagramCreator,6,0,1,69,1,2
AIDA,8,AidaNature,1,0,1,73,1,4
AIDA,8,AidaClasspathContainerInitializer,2,0,0,15,1,1
AIDA,8,TestDialogUpdater,1,0,0,100,1,8
AIDA,8,ResourceVisitor,1,0,0,7,1,1
AIDA,8,AidaBuilder,10,0,0,192,1,11
AIDA,8,ShowDiagramAction,2,0,1,35,1,3
AIDA,8,AidaClasspathContainer,0,0,2,32,1,4
AIDA,8,AidaProject,2,0,5,103,1,14
AIDA,8,AidaShowDiagramDialog,2,0,2,102,1,6
AIDA,8,AidaTest,0,0,3,48,1,8
AIDA,8,AidaASTTestVisitor,0,0,1,36,1,3
AIDA,8,AidaComponent,1,0,3,134,1,14
AIDA,8,ImageCanvas,1,0,2,323,0.2941176471,16
AIDA,8,AidaASTVisitor,0,0,1,52,1,7
AIDA,8,AidaUnit,0,0,5,53,1,10
AIDA,8,AidaTester,6,0,2,117,1,7
AIDA,8,SWT2Dutil,0,0,0,83,0.1666666667,5
AIDA,8,AidaRunTestDialog,5,0,1,306,1,7
AIDA,8,ToggleNatureAction,2,0,1,81,1,4
AIDA,8,RunTestsAction,0,0,1,48,1,4
AIDA,8,AidaPlugin,0,0,3,73,0.5714285714,6
AIDA,8,AidaPackage,4,0,5,109,1,17
COUVERJURE,8,LowLevelKeyboardProc,4,4,0,3,1,1
COUVERJURE,8,KBDLLHOOKSTRUCT,2,1,0,7,1,0
COUVERJURE,8,HOOKPROC,1,3,0,1,1,0
COUVERJURE,8,HHOOK,1,3,0,1,1,0
COUVERJURE,8,BLENDFUNCTION,2,1,0,6,1,0
COUVERJURE,8,IntegerType,2,1,1,113,0.8333333333,11
COUVERJURE,8,X11TransparentContentPane,11,1,1,55,1,1
COUVERJURE,8,SIZE,1,1,0,6,0,0
COUVERJURE,8,POINT,1,1,0,6,0,0
COUVERJURE,8,LastErrorException,1,0,0,32,0.6666666667,2
COUVERJURE,8,FromNativeConverter,1,0,0,9,0,2
COUVERJURE,8,PointerTest,7,0,0,277,1,24
COUVERJURE,8,WNDENUMPROC,3,3,0,4,0.5,1
COUVERJURE,8,FunctionInfo,1,0,0,6,1,0
COUVERJURE,8,WINDOWINFO,2,1,0,12,1,0
COUVERJURE,8,GUITHREADINFO,3,1,0,11,1,0
COUVERJURE,8,FloatCallback,1,1,0,3,1,1
COUVERJURE,8,FunctionNameMap,2,1,1,13,1,1
COUVERJURE,8,DoubleCallback,1,1,0,3,1,1
COUVERJURE,8,Handler,8,0,2,134,1,4
COUVERJURE,8,FLASHWINFO,2,1,0,7,1,0
COUVERJURE,8,User32,26,4,0,224,0.8409090909,43
COUVERJURE,8,CallbackTestLibrary,5,1,0,44,1,2
COUVERJURE,8,Library,5,0,0,200,0,0
COUVERJURE,8,TestProxy,4,2,0,14,1,4
COUVERJURE,8,X11WindowUtils,22,1,1,359,0.8333333333,11
COUVERJURE,8,SHFILEOPSTRUCT,3,1,0,19,0.5,1
COUVERJURE,8,Shell32,8,4,0,111,0.6666666667,2
COUVERJURE,8,OSXMaskingContentPane,0,0,1,34,0.6666666667,2
COUVERJURE,8,BITMAPINFO,2,1,0,14,1,0
COUVERJURE,8,RGBQUAD,1,1,0,6,1,0
COUVERJURE,8,BITMAPINFOHEADER,1,1,0,13,1,0
COUVERJURE,8,Union,6,1,2,222,0,12
COUVERJURE,8,RGNDATA,2,1,0,8,1,0
COUVERJURE,8,MacWindowUtils,3,1,1,179,0.7777777778,8
COUVERJURE,8,RGNDATAHEADER,3,1,0,7,1,0
COUVERJURE,8,RECT,1,1,1,12,1,2
COUVERJURE,8,GDI32,12,4,0,119,0.9333333333,14
COUVERJURE,8,Entry,0,0,0,8,1,0
COUVERJURE,8,DefaultTypeMapper,6,1,2,127,0.5,7
COUVERJURE,8,StructureReadContext,2,1,2,17,0,2
COUVERJURE,8,AltCallingConvention,0,0,0,5,0,0
COUVERJURE,8,TypeMapper,2,0,0,10,0,2
COUVERJURE,8,NativeMapped,3,0,0,16,0,3
COUVERJURE,8,TypeConverter,2,1,0,4,0,0
COUVERJURE,8,Custom,2,1,1,19,1,4
COUVERJURE,8,FILETIME,1,1,2,64,0.5,5
COUVERJURE,8,OVERLAPPED_COMPLETION_ROUTINE,2,3,0,3,1,1
COUVERJURE,8,OVERLAPPED,3,1,0,7,1,0
COUVERJURE,8,FILE_NOTIFY_INFORMATION,2,1,2,40,0.5,3
COUVERJURE,8,Platform,1,0,1,91,0.9230769231,12
COUVERJURE,8,ffi_callback,0,0,0,3,1,1
COUVERJURE,8,SECURITY_ATTRIBUTES,2,1,0,5,1,0
COUVERJURE,8,SYSTEMTIME,1,1,0,10,1,0
COUVERJURE,8,Kernel32,14,4,0,324,0.8857142857,34
COUVERJURE,8,W32TransparentContentPane,17,1,1,121,0.8,4
COUVERJURE,8,WPARAM,1,3,0,4,1,0
COUVERJURE,8,UINT_PTR,2,2,0,5,1,1
COUVERJURE,8,LRESULT,1,3,0,4,1,0
COUVERJURE,8,LPARAM,1,3,0,4,1,0
COUVERJURE,8,SIZE_T,1,3,0,4,1,0
COUVERJURE,8,ULONG_PTR,2,2,0,4,1,0
COUVERJURE,8,SSIZE_T,1,3,0,4,1,0
COUVERJURE,8,LONG_PTR,2,2,0,4,1,0
COUVERJURE,8,HANDLEByReference,5,3,0,23,0.6666666667,2
COUVERJURE,8,W32WindowUtils,11,1,0,344,0.5833333333,11
COUVERJURE,8,HRESULT,1,3,0,1,1,0
COUVERJURE,8,HMODULE,1,4,0,1,1,0
COUVERJURE,8,HINSTANCE,1,3,0,1,1,0
COUVERJURE,8,HWND,2,3,0,4,1,0
COUVERJURE,8,HRGN,1,3,0,1,1,0
COUVERJURE,8,HBITMAP,1,3,0,1,1,0
COUVERJURE,8,HICON,1,3,0,1,1,0
COUVERJURE,8,HDC,1,3,0,1,1,0
COUVERJURE,8,LONG,2,2,0,4,1,0
COUVERJURE,8,DWORD,1,2,0,4,1,0
COUVERJURE,8,Holder,5,0,0,27,0,0
COUVERJURE,8,WORD,1,2,0,4,1,0
COUVERJURE,8,HANDLE,4,2,1,17,0.6666666667,2
COUVERJURE,8,W32API,5,3,0,129,0,0
COUVERJURE,8,W32Errors,0,0,0,6,1,0
COUVERJURE,8,XKeyboardStateRef,3,1,1,28,1,1
COUVERJURE,8,CbStruct,2,1,0,3,1,0
COUVERJURE,8,CustomCallback,2,1,0,3,1,1
COUVERJURE,8,Int32CallbackX,1,1,0,3,1,1
COUVERJURE,8,CbCallback,1,1,0,3,1,1
COUVERJURE,8,XKeyboardControlRef,2,1,1,31,1,1
COUVERJURE,8,XModifierKeymapRef,3,1,0,5,0,0
COUVERJURE,8,StringArrayCallback,1,1,0,3,1,1
COUVERJURE,8,CopyArgToByReference,2,1,0,3,1,1
COUVERJURE,8,WideStringCallback,2,1,0,3,1,1
COUVERJURE,8,StringCallback,1,1,0,3,1,1
COUVERJURE,8,StructureCallback,2,1,0,3,1,1
COUVERJURE,8,DoubleCallback,1,1,0,3,1,1
COUVERJURE,8,FloatCallback,1,1,0,3,1,1
COUVERJURE,8,Int64Callback,1,1,0,3,1,1
COUVERJURE,8,NativeLongCallback,2,1,0,3,1,1
COUVERJURE,8,Int32Callback,1,1,0,3,1,1
COUVERJURE,8,ShortCallback,1,1,0,3,1,1
COUVERJURE,8,ByteCallback,1,1,0,3,1,1
COUVERJURE,8,BooleanCallback,1,1,0,3,1,1
COUVERJURE,8,VoidCallbackCustomDerived,1,3,0,1,1,0
COUVERJURE,8,VoidCallbackCustomAbstract,1,2,0,3,1,1
COUVERJURE,8,VoidCallbackCustom,1,1,0,3,1,1
COUVERJURE,8,VoidCallback,1,1,0,3,1,1
COUVERJURE,8,MultipleMethodsCallback,1,1,0,4,1,2
COUVERJURE,8,TooManyMethodsCallback,1,1,0,4,1,2
COUVERJURE,8,CustomMethodCallback,1,1,0,3,1,1
COUVERJURE,8,NoMethodCallback,1,1,0,2,1,0
COUVERJURE,8,TestLibrary,28,1,0,100,1,21
COUVERJURE,8,TestCallback,3,1,0,3,1,1
COUVERJURE,8,ByValue,3,2,0,1,1,0
COUVERJURE,8,TestStructure,2,1,0,11,1,0
COUVERJURE,8,SmallTestStructure,1,1,0,3,1,0
COUVERJURE,8,CallbacksTest,43,0,1,880,0.9534883721,42
COUVERJURE,8,HeadlessLoadLibraryTest,1,0,0,11,1,2
COUVERJURE,8,XKeymapEvent,4,1,0,8,1,0
COUVERJURE,8,TransparentContentPane,1,0,1,63,0.8571428571,6
COUVERJURE,8,NativeWindowUtils,5,0,0,292,0.3529411765,16
COUVERJURE,8,XErrorEvent,4,1,0,9,1,0
COUVERJURE,8,XMappingEvent,4,1,0,10,1,0
COUVERJURE,8,XColormapEvent,5,1,0,10,1,0
COUVERJURE,8,XSelectionEvent,5,1,0,11,1,0
COUVERJURE,8,XSelectionRequestEvent,5,1,0,12,1,0
COUVERJURE,8,XSelectionClearEvent,5,1,0,9,1,0
COUVERJURE,8,XPropertyEvent,5,1,0,10,1,0
COUVERJURE,8,DeleteNativeLibrary,1,0,1,40,0.6666666667,2
COUVERJURE,8,Listener,1,0,0,38,1,7
COUVERJURE,8,RepaintTrigger,1,0,2,91,0.8,4
COUVERJURE,8,XCirculateRequestEvent,4,1,0,9,1,0
COUVERJURE,8,XCirculateEvent,4,1,0,9,1,0
COUVERJURE,8,HeavyweightForcer,0,0,1,35,0.6666666667,2
COUVERJURE,8,XConfigureRequestEvent,4,1,0,14,1,0
COUVERJURE,8,XResizeRequestEvent,4,1,0,8,1,0
COUVERJURE,8,WindowUtils,2,0,0,1458,0.1111111111,8
COUVERJURE,8,XGravityEvent,4,1,0,9,1,0
COUVERJURE,8,XConfigureEvent,4,1,0,13,1,0
COUVERJURE,8,XReparentEvent,4,1,0,11,1,0
COUVERJURE,8,XMapRequestEvent,4,1,0,8,1,0
COUVERJURE,8,XMapEvent,4,1,0,9,1,0
COUVERJURE,8,FolderInfo,2,3,0,9,1,1
COUVERJURE,8,XUnmapEvent,4,1,0,9,1,0
COUVERJURE,8,XDestroyWindowEvent,4,1,0,8,1,0
COUVERJURE,8,XCreateWindowEvent,4,1,0,12,1,0
COUVERJURE,8,XVisibilityEvent,4,1,0,8,1,0
COUVERJURE,8,XNoExposeEvent,4,1,0,9,1,0
COUVERJURE,8,XGraphicsExposeEvent,4,1,0,12,1,0
COUVERJURE,8,XExposeEvent,4,1,0,10,1,0
COUVERJURE,8,XFocusOutEvent,1,2,0,2,1,0
COUVERJURE,8,XFocusInEvent,1,2,0,2,1,0
COUVERJURE,8,XFocusChangeEvent,4,1,0,14,1,0
COUVERJURE,8,XLeaveWindowEvent,1,2,0,2,1,0
COUVERJURE,8,XEnterWindowEvent,1,2,0,2,1,0
COUVERJURE,8,CLibrary,2,1,0,9,0.5,1
COUVERJURE,8,SocketHandler,1,0,1,27,1,1
COUVERJURE,8,XCrossingEvent,4,1,0,21,1,0
COUVERJURE,8,XPointerMovedEvent,1,2,0,2,1,0
COUVERJURE,8,XMotionEvent,4,1,0,15,1,0
COUVERJURE,8,Data,2,2,0,5,1,0
COUVERJURE,8,XClientMessageEvent,6,1,0,16,1,0
COUVERJURE,8,XButtonReleasedEvent,1,2,0,2,1,0
COUVERJURE,8,XButtonPressedEvent,1,2,0,2,1,0
COUVERJURE,8,Dummy,1,1,0,3,1,1
COUVERJURE,8,XButtonEvent,4,1,0,15,1,0
COUVERJURE,8,XKeyEvent,4,1,0,15,1,0
COUVERJURE,8,WebStartTest,5,0,3,414,0.9411764706,16
COUVERJURE,8,XAnyEvent,4,1,0,7,1,0
COUVERJURE,8,InfoIcon,1,0,0,24,1,3
COUVERJURE,8,BalloonManagerDemo,2,0,0,96,0.5,1
